runtime,run_id,provider,workload,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds
langgraph_only,1,openai,lang001,completed_no_cap_hit,7,540,7408,1371.85,6868,0,0,20.95
langgraph_only,2,openai,lang001,completed_no_cap_hit,6,540,5615,1039.81,5075,0,0,12.624
langgraph_only,3,openai,lang001,completed_no_cap_hit,5,540,4163,770.93,3623,0,0,19.388
langgraph_only,4,openai,lang001,structural_recursion_limit_hit,10,540,14236,2636.3,13696,0,0,36.804
langgraph_only,5,openai,lang001,structural_recursion_limit_hit,10,540,13838,2562.59,13298,0,0,26.419
langgraph_only,6,openai,lang001,structural_recursion_limit_hit,10,540,13933,2580.19,13393,0,0,23.959
langgraph_only,7,openai,lang001,completed_no_cap_hit,6,540,5924,1097.04,5384,0,0,11.471
langgraph_only,8,openai,lang001,structural_recursion_limit_hit,10,540,14071,2605.74,13531,0,0,18.91
langgraph_only,9,openai,lang001,completed_no_cap_hit,6,540,5671,1050.19,5131,0,0,11.964
langgraph_only,10,openai,lang001,completed_no_cap_hit,5,540,4163,770.93,3623,0,0,7.431
langgraph_only,11,openai,lang001,completed_no_cap_hit,6,540,5461,1011.3,4921,0,0,9.395
langgraph_only,12,openai,lang001,completed_no_cap_hit,6,540,5463,1011.67,4923,0,0,11.583
langgraph_only,13,openai,lang001,completed_no_cap_hit,6,540,5421,1003.89,4881,0,0,21.165
langgraph_only,14,openai,lang001,completed_no_cap_hit,5,540,4174,772.96,3634,0,0,10.686
langgraph_only,15,openai,lang001,completed_no_cap_hit,5,540,4103,759.81,3563,0,0,6.415
langgraph_only,16,openai,lang001,structural_recursion_limit_hit,10,540,14247,2638.33,13707,0,0,17.472
langgraph_only,17,openai,lang001,structural_recursion_limit_hit,10,540,14180,2625.93,13640,0,0,20.141
langgraph_only,18,openai,lang001,completed_no_cap_hit,5,540,4113,761.67,3573,0,0,11.269
langgraph_only,19,openai,lang001,structural_recursion_limit_hit,10,540,14142,2618.89,13602,0,0,21.494
langgraph_only,20,openai,lang001,structural_recursion_limit_hit,10,540,14195,2628.7,13655,0,0,21.927
langgraph_only,21,openai,lang001,completed_no_cap_hit,6,540,5961,1103.89,5421,0,0,15.974
langgraph_only,22,openai,lang001,completed_no_cap_hit,5,540,4390,812.96,3850,0,0,10.198
langgraph_only,23,openai,lang001,completed_no_cap_hit,5,540,4421,818.7,3881,0,0,7.21
langgraph_only,24,openai,lang001,completed_no_cap_hit,5,540,4135,765.74,3595,0,0,6.144
langgraph_only,25,openai,lang001,structural_recursion_limit_hit,10,540,14911,2761.3,14371,0,0,17.614
langgraph_only,26,openai,lang001,structural_recursion_limit_hit,10,540,14186,2627.04,13646,0,0,22.118
langgraph_only,27,openai,lang001,structural_recursion_limit_hit,10,540,14295,2647.22,13755,0,0,18.495
langgraph_only,28,openai,lang001,completed_no_cap_hit,5,540,4113,761.67,3573,0,0,11.455
langgraph_only,29,openai,lang001,completed_no_cap_hit,5,540,4700,870.37,4160,0,0,12.681
langgraph_only,30,openai,lang001,completed_no_cap_hit,6,540,5583,1033.89,5043,0,0,19.831
langgraph_with_guard,1,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,3.442
langgraph_with_guard,2,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.497
langgraph_with_guard,3,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,3.276
langgraph_with_guard,4,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,1.88
langgraph_with_guard,5,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.421
langgraph_with_guard,6,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,3.448
langgraph_with_guard,7,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.082
langgraph_with_guard,8,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.459
langgraph_with_guard,9,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.059
langgraph_with_guard,10,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,3.469
langgraph_with_guard,11,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,1.802
langgraph_with_guard,12,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.294
langgraph_with_guard,13,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.475
langgraph_with_guard,14,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.509
langgraph_with_guard,15,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.727
langgraph_with_guard,16,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,1.928
langgraph_with_guard,17,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.765
langgraph_with_guard,18,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.855
langgraph_with_guard,19,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.697
langgraph_with_guard,20,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,3.703
langgraph_with_guard,21,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,4.962
langgraph_with_guard,22,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,7.166
langgraph_with_guard,23,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,4.923
langgraph_with_guard,24,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,6.116
langgraph_with_guard,25,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,3.115
langgraph_with_guard,26,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,1.885
langgraph_with_guard,27,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,1.734
langgraph_with_guard,28,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,1.744
langgraph_with_guard,29,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.112
langgraph_with_guard,30,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.206
crewai,1,openai,lang001,completed_no_cap_hit,1,540,7630,1412.96,7090,0,0,14.1
crewai,2,openai,lang001,completed_no_cap_hit,1,540,7460,1381.48,6920,0,0,11.716
crewai,3,openai,lang001,completed_no_cap_hit,1,540,7503,1389.44,6963,0,0,17.413
crewai,4,openai,lang001,completed_no_cap_hit,1,540,8250,1527.78,7710,0,0,30.883
crewai,5,openai,lang001,completed_no_cap_hit,1,540,7562,1400.37,7022,0,0,14.508
crewai,6,openai,lang001,completed_no_cap_hit,1,540,8093,1498.7,7553,0,0,7.784
crewai,7,openai,lang001,completed_no_cap_hit,1,540,8037,1488.33,7497,0,0,9.627
crewai,8,openai,lang001,completed_no_cap_hit,1,540,7833,1450.56,7293,0,0,13.144
crewai,9,openai,lang001,completed_no_cap_hit,1,540,7538,1395.93,6998,0,0,19.625
crewai,10,openai,lang001,completed_no_cap_hit,1,540,7748,1434.81,7208,0,0,18.948
crewai,11,openai,lang001,completed_no_cap_hit,1,540,8225,1523.15,7685,0,0,19.508
crewai,12,openai,lang001,completed_no_cap_hit,1,540,8138,1507.04,7598,0,0,20.525
crewai,13,openai,lang001,completed_no_cap_hit,1,540,7555,1399.07,7015,0,0,19.312
crewai,14,openai,lang001,completed_no_cap_hit,1,540,7348,1360.74,6808,0,0,12.437
crewai,15,openai,lang001,completed_no_cap_hit,1,540,5995,1110.19,5455,0,0,6.752
crewai,16,openai,lang001,completed_no_cap_hit,1,540,7315,1354.63,6775,0,0,7.782
crewai,17,openai,lang001,completed_no_cap_hit,1,540,7742,1433.7,7202,0,0,7.577
crewai,18,openai,lang001,completed_no_cap_hit,1,540,8525,1578.7,7985,0,0,13.315
crewai,19,openai,lang001,completed_no_cap_hit,1,540,7855,1454.63,7315,0,0,9.365
crewai,20,openai,lang001,completed_no_cap_hit,1,540,8060,1492.59,7520,0,0,12.943
crewai,21,openai,lang001,completed_no_cap_hit,1,540,5435,1006.48,4895,0,0,8.392
crewai,22,openai,lang001,completed_no_cap_hit,1,540,7713,1428.33,7173,0,0,8.471
crewai,23,openai,lang001,completed_no_cap_hit,1,540,5563,1030.19,5023,0,0,7.411
crewai,24,openai,lang001,completed_no_cap_hit,1,540,7590,1405.56,7050,0,0,8.055
crewai,25,openai,lang001,completed_no_cap_hit,1,540,3863,715.37,3323,0,0,4.137
crewai,26,openai,lang001,completed_no_cap_hit,1,540,5838,1081.11,5298,0,0,6.767
crewai,27,openai,lang001,completed_no_cap_hit,1,540,7985,1478.7,7445,0,0,9.354
crewai,28,openai,lang001,completed_no_cap_hit,1,540,8120,1503.7,7580,0,0,7.434
crewai,29,openai,lang001,completed_no_cap_hit,1,540,6422,1189.26,5882,0,0,5.738
crewai,30,openai,lang001,completed_no_cap_hit,1,540,7778,1440.37,7238,0,0,6.744
autogen,1,openai,lang001,structural_max_turns_hit,4,540,3180,588.89,2640,0,0,9.589
autogen,2,openai,lang001,structural_max_turns_hit,4,540,3415,632.41,2875,0,0,5.767
autogen,3,openai,lang001,structural_max_turns_hit,4,540,3120,577.78,2580,0,0,397.08
autogen,4,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,6.162
autogen,5,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,6.769
autogen,6,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,7.249
autogen,7,openai,lang001,structural_max_turns_hit,4,540,3150,583.33,2610,0,0,5.551
autogen,8,openai,lang001,structural_max_turns_hit,4,540,3068,568.15,2528,0,0,6.548
autogen,9,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,6.662
autogen,10,openai,lang001,structural_max_turns_hit,4,540,3110,575.93,2570,0,0,5.092
autogen,11,openai,lang001,structural_max_turns_hit,4,540,3110,575.93,2570,0,0,5.763
autogen,12,openai,lang001,structural_max_turns_hit,4,540,3180,588.89,2640,0,0,5.29
autogen,13,openai,lang001,structural_max_turns_hit,4,540,3113,576.48,2573,0,0,6.034
autogen,14,openai,lang001,structural_max_turns_hit,4,540,2880,533.33,2340,0,0,6.447
autogen,15,openai,lang001,structural_max_turns_hit,4,540,3180,588.89,2640,0,0,6.6
autogen,16,openai,lang001,structural_max_turns_hit,4,540,3160,585.19,2620,0,0,4.782
autogen,17,openai,lang001,structural_max_turns_hit,4,540,3400,629.63,2860,0,0,7.365
autogen,18,openai,lang001,structural_max_turns_hit,4,540,3415,632.41,2875,0,0,5.699
autogen,19,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,6.933
autogen,20,openai,lang001,structural_max_turns_hit,4,540,3120,577.78,2580,0,0,8.454
autogen,21,openai,lang001,structural_max_turns_hit,4,540,3143,582.04,2603,0,0,7.725
autogen,22,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,6.758
autogen,23,openai,lang001,structural_max_turns_hit,4,540,3180,588.89,2640,0,0,6.062
autogen,24,openai,lang001,structural_max_turns_hit,4,540,3098,573.7,2558,0,0,5.614
autogen,25,openai,lang001,structural_max_turns_hit,4,540,3413,632.04,2873,0,0,7.522
autogen,26,openai,lang001,structural_max_turns_hit,4,540,3410,631.48,2870,0,0,7.063
autogen,27,openai,lang001,structural_max_turns_hit,4,540,3402,630.0,2862,0,0,8.35
autogen,28,openai,lang001,structural_max_turns_hit,4,540,3132,580.0,2592,0,0,4.43
autogen,29,openai,lang001,structural_max_turns_hit,4,540,3132,580.0,2592,0,0,7.108
autogen,30,openai,lang001,structural_max_turns_hit,4,540,2902,537.41,2362,0,0,6.151
token_capabilities,1,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.005
token_capabilities,2,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.004
token_capabilities,3,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,4,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,5,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.004
token_capabilities,6,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,7,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,8,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,9,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,10,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,11,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,12,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,13,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,14,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.004
token_capabilities,15,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,16,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,17,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,18,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,19,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,20,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,21,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,22,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.007
token_capabilities,23,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,24,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,25,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,26,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
token_capabilities,27,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,28,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,29,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.003
token_capabilities,30,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.002
litellm_proxy,1,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,3.201
litellm_proxy,2,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.163
litellm_proxy,3,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.313
litellm_proxy,4,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.602
litellm_proxy,5,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,3.407
litellm_proxy,6,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,1.959
litellm_proxy,7,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.622
litellm_proxy,8,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,1.792
litellm_proxy,9,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,1.926
litellm_proxy,10,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.22
litellm_proxy,11,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,2.258
litellm_proxy,12,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.275
litellm_proxy,13,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.872
litellm_proxy,14,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,2.016
litellm_proxy,15,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.746
litellm_proxy,16,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.306
litellm_proxy,17,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.936
litellm_proxy,18,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,2.458
litellm_proxy,19,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,2.048
litellm_proxy,20,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,5.325
litellm_proxy,21,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.154
litellm_proxy,22,openai,lang001,litellm_budget_exceeded_after_call,2,540,970,179.63,430,0,550,2.343
litellm_proxy,23,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,3.918
litellm_proxy,24,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.272
litellm_proxy,25,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.941
litellm_proxy,26,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,1.844
litellm_proxy,27,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.23
litellm_proxy,28,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.589
litellm_proxy,29,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.348
litellm_proxy,30,openai,lang001,litellm_budget_exceeded_after_call,2,540,980,181.48,440,0,560,2.267
