runtime,run_id,provider,workload,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds
langgraph_only,1,openai,lang001,structural_recursion_limit_hit,10,540,14487,2682.78,13947,0,0,25.381
langgraph_only,2,openai,lang001,completed_no_cap_hit,6,540,5812,1076.3,5272,0,0,13.977
langgraph_only,3,openai,lang001,completed_no_cap_hit,6,540,5533,1024.63,4993,0,0,9.388
langgraph_only,4,openai,lang001,structural_recursion_limit_hit,10,540,14048,2601.48,13508,0,0,12.958
langgraph_only,5,openai,lang001,completed_no_cap_hit,6,540,5494,1017.41,4954,0,0,8.226
langgraph_only,6,openai,lang001,completed_no_cap_hit,6,540,5451,1009.44,4911,0,0,8.244
langgraph_only,7,openai,lang001,completed_no_cap_hit,6,540,5493,1017.22,4953,0,0,8.546
langgraph_only,8,openai,lang001,structural_recursion_limit_hit,10,540,14231,2635.37,13691,0,0,24.661
langgraph_only,9,openai,lang001,completed_no_cap_hit,5,540,4120,762.96,3580,0,0,5.648
langgraph_only,10,openai,lang001,structural_recursion_limit_hit,10,540,14436,2673.33,13896,0,0,20.374
langgraph_with_guard,1,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,4.106
langgraph_with_guard,2,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.552
langgraph_with_guard,3,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.514
langgraph_with_guard,4,openai,lang001,runtime_guard_fired_after_call,2,540,990,183.33,450,0,570,4.356
langgraph_with_guard,5,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,4.005
langgraph_with_guard,6,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,3.157
langgraph_with_guard,7,openai,lang001,runtime_guard_fired_after_call,2,540,990,183.33,450,0,570,3.286
langgraph_with_guard,8,openai,lang001,runtime_guard_fired_after_call,2,540,970,179.63,430,0,550,2.41
langgraph_with_guard,9,openai,lang001,runtime_guard_fired_after_call,2,540,990,183.33,450,0,570,2.236
langgraph_with_guard,10,openai,lang001,runtime_guard_fired_after_call,2,540,980,181.48,440,0,560,2.618
crewai,1,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,2,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,3,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,4,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,5,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,6,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,7,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,8,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,9,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,10,openai,lang001,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
autogen,1,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,2,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,3,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,4,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,5,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,6,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,7,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,8,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,9,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,10,openai,lang001,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
token_capabilities,1,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.069
token_capabilities,2,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.074
token_capabilities,3,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.07
token_capabilities,4,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.073
token_capabilities,5,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.068
token_capabilities,6,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.076
token_capabilities,7,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.072
token_capabilities,8,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.076
token_capabilities,9,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.079
token_capabilities,10,openai,lang001,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.069
litellm_proxy,1,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,2,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,3,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,4,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,5,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,6,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,7,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,8,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,9,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,10,openai,lang001,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
