runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,6.402,lang001,261,46,1336,440,67
token_capabilities_rust,2,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,5.987,lang001,261,46,1336,440,67
token_capabilities_rust,3,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,4.792,lang001,261,46,1336,440,67
token_capabilities_rust,4,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,3.707,lang001,261,46,1336,440,67
token_capabilities_rust,5,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,4.095,lang001,261,46,1336,440,67
token_capabilities_rust,6,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,3.081,lang001,261,46,1336,440,67
token_capabilities_rust,7,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,2.861,lang001,261,46,1336,440,67
token_capabilities_rust,8,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,3.027,lang001,261,46,1336,440,67
token_capabilities_rust,9,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,7.709,lang001,261,46,1336,440,67
token_capabilities_rust,10,openai,compile_time_reservation_refused,2,540,67,12.41,0,0,0,2.616,lang001,261,46,1336,440,67
