runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.285,clarification,83,14,431,185,21
token_capabilities_rust,2,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.938,clarification,83,14,431,185,21
token_capabilities_rust,3,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.100,clarification,83,14,431,185,21
token_capabilities_rust,4,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.542,clarification,83,14,431,185,21
token_capabilities_rust,5,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.411,clarification,83,14,431,185,21
token_capabilities_rust,6,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,2.381,clarification,83,14,431,185,21
token_capabilities_rust,7,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.783,clarification,83,14,431,185,21
token_capabilities_rust,8,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.161,clarification,83,14,431,185,21
token_capabilities_rust,9,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.645,clarification,83,14,431,185,21
token_capabilities_rust,10,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.869,clarification,83,14,431,185,21
token_capabilities_rust,11,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.261,clarification,83,14,431,185,21
token_capabilities_rust,12,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,2.382,clarification,83,14,431,185,21
token_capabilities_rust,13,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.515,clarification,83,14,431,185,21
token_capabilities_rust,14,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.572,clarification,83,14,431,185,21
token_capabilities_rust,15,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.736,clarification,83,14,431,185,21
token_capabilities_rust,16,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,2.224,clarification,83,14,431,185,21
token_capabilities_rust,17,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.227,clarification,83,14,431,185,21
token_capabilities_rust,18,openai,compile_time_reservation_refused,1,200,21,10.50,0,0,0,1.493,clarification,83,14,431,185,21
