runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.552,arg_hallucination,76,14,432,185,20
token_capabilities_rust,2,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.980,arg_hallucination,76,14,432,185,20
token_capabilities_rust,3,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.145,arg_hallucination,76,14,432,185,20
token_capabilities_rust,4,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.636,arg_hallucination,76,14,432,185,20
token_capabilities_rust,5,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.661,arg_hallucination,76,14,432,185,20
token_capabilities_rust,6,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.095,arg_hallucination,76,14,432,185,20
token_capabilities_rust,7,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.339,arg_hallucination,76,14,432,185,20
token_capabilities_rust,8,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.213,arg_hallucination,76,14,432,185,20
token_capabilities_rust,9,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.596,arg_hallucination,76,14,432,185,20
token_capabilities_rust,10,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.775,arg_hallucination,76,14,432,185,20
token_capabilities_rust,11,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.484,arg_hallucination,76,14,432,185,20
token_capabilities_rust,12,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.452,arg_hallucination,76,14,432,185,20
token_capabilities_rust,13,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.388,arg_hallucination,76,14,432,185,20
token_capabilities_rust,14,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.020,arg_hallucination,76,14,432,185,20
token_capabilities_rust,15,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.295,arg_hallucination,76,14,432,185,20
token_capabilities_rust,16,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.241,arg_hallucination,76,14,432,185,20
token_capabilities_rust,17,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.368,arg_hallucination,76,14,432,185,20
token_capabilities_rust,18,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.796,arg_hallucination,76,14,432,185,20
token_capabilities_rust,19,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.389,arg_hallucination,76,14,432,185,20
token_capabilities_rust,20,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,1.478,arg_hallucination,76,14,432,185,20
token_capabilities_rust,21,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.482,arg_hallucination,76,14,432,185,20
token_capabilities_rust,22,openai,compile_time_reservation_refused,1,200,20,10.00,0,0,0,2.392,arg_hallucination,76,14,432,185,20
