runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,2,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,3,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,4,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,5,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,6,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,7,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,8,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,9,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,10,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,11,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,12,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,13,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,14,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,15,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,16,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,17,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,18,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,19,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,20,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,21,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,22,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,23,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,24,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,25,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,26,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,27,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,28,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,29,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,30,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,31,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,32,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,33,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,34,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,35,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,36,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,37,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,38,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,39,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,40,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,41,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,42,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,43,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,44,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,45,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,46,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,47,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,48,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,49,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
token_capabilities_rust,50,anthropic,compile_time_reservation_refused,0,700,0,0.00,0,0,0,0.000,clarification,0,0,0,0,0
