runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,1,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,8.581,lang001,102,23,489,193,29
token_capabilities_rust,2,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,3.067,lang001,102,23,489,193,29
token_capabilities_rust,3,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.651,lang001,102,23,489,193,29
token_capabilities_rust,4,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.558,lang001,102,23,489,193,29
token_capabilities_rust,5,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.601,lang001,102,23,489,193,29
token_capabilities_rust,6,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.384,lang001,102,23,489,193,29
token_capabilities_rust,7,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.384,lang001,102,23,489,193,29
token_capabilities_rust,8,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.905,lang001,102,23,489,193,29
token_capabilities_rust,9,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.800,lang001,102,23,489,193,29
token_capabilities_rust,10,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,3.050,lang001,102,23,489,193,29
token_capabilities_rust,11,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.620,lang001,102,23,489,193,29
token_capabilities_rust,12,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.997,lang001,102,23,489,193,29
token_capabilities_rust,13,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.261,lang001,102,23,489,193,29
token_capabilities_rust,14,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.996,lang001,102,23,489,193,29
token_capabilities_rust,15,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.187,lang001,102,23,489,193,29
token_capabilities_rust,16,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.887,lang001,102,23,489,193,29
token_capabilities_rust,17,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.275,lang001,102,23,489,193,29
token_capabilities_rust,18,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.336,lang001,102,23,489,193,29
token_capabilities_rust,19,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.241,lang001,102,23,489,193,29
